1~1~Cable Neck Flexion~Cable ~Basic or Auxiliary~Isolated~Pull~Sit on bench facing away from middle pulley. Place neck in harness cable attachment. Place arms on lower thighs for support.~Move head away from pulley by bending neck forward until chin touches upper chest. Return head by hyperextending neck and repeat.~Positioning pulley higher will alter tension curve by decreasing effort required near initiation of concentric contraction while increasing effort required near end of concentric contraction. Positioning pulley slightly higher than what is shown will allow greater effort in middle of movement.~https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTJo3sGeMp3I85mm1574hY074GFsYcQm73qLQdYLhvK_gtoNQp8wD02nmS6arI&amp;s~6~1350000
2~1~Cable Neck Flexion (with belt)~Cable ~Basic or Auxiliary~Isolated~Pull~Attach belt on low pulley cable by attaching carabiner on belt buckle. Grasp attached belt, face away from pulley, and place head in belt loop. With belt above ears, clamp belt snugly around head by tightly gripping ends close to back of mid-head. With neck braced and assistance of arm, lunge forward to angle torso forward with feet staggered. Place hand on lower thigh for support.~Pull head forward and down by flexing neck until chin touches upper chest. Return by hyperextending neck until head is angled upward. Repeat.~Use neck to pull belt rather than allowing hand to assist. Keep clinched grip on belt against back of mid-head throughout movement. Clamping belt higher up further from base of skull will permit torque throughout fuller range of motion, particularly range of motion nearer full flexion.~https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTJo3sGeMp3I85mm1574hY074GFsYcQm73qLQdYLhvK_gtoNQp8wD02nmS6arI&amp;s~4~3210000
3~1~Cable Neck Rotation (with belt)~Cable ~Auxiliary~Isolated~Pull~Place workout chair or bench with vertical back support facing to one side near adjustable height cable pulley. Adjust pulley approximately height of head when seated. Attach belt on low pulley cable by attaching carabiner on belt buckle. Sit on bench, grasp attached belt from side. Face toward cable pulley and place head in belt loop. With belt above ears, clamp belt snugly around head by tightly gripping ends close forehead. Position torso upright with feet wide apart and hand nearest cable pulley on lower thigh for added support.~Turn head away from pulley cable by rotating head away from pulley. Turn head back toward cable pulley and repeat. Turn seat the opposite direction or attach belt to pulley on opposite side and continue with other side.~Sit at distance away from pulley so weight does not bottom out at lowest range of motion. Keep clinched grip on belt against side of head throughout movement. Use heads friction on belt to pull belt rather than pushing with the hand used to keep belt tight around head. Keep back against back pad to minimize torso movement, reducing rotation below cervical spine.~https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSxR_DDB3HRUNww5sOnLaVoYQfX8_VQ_0d9XPEy50k3-FoGs8KW5HY6YhJTQps&amp;s~1~126000000
4~1~Cable Lateral Neck Flexion (with belt)~Cable ~Auxiliary~Isolated~Pull~Adjust pulley approximately height of neck or head when seated. Attach belt on low pulley cable by attaching carabiner on belt buckle. Sit on bench with pulley to one side and feet apart. Place head in belt loop. With belt above ears, clamp belt snugly around head by tightly gripping ends close to side of head. Pull torso upright by bracing opposite hand on far side of bench.~Pull head away from pulley cable by laterally flexing neck. Tilt head back toward cable pulley and repeat. Sit on bench the opposite direction and continue with other side.~Sit at distance away from pulley so weight does not bottom out at lowest range of motion. Keep clinched grip on belt against side of head throughout movement. Woven cotton or cloth belts tend to slip less, particularly on bald heads. If belt slips from head, place small towel between belt and head.~https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTJo3sGeMp3I85mm1574hY074GFsYcQm73qLQdYLhvK_gtoNQp8wD02nmS6arI&amp;s~4~3080000
5~1~Lever Neck Flexion (plate loaded)~Lever (plate loaded) ~Basic or Auxiliary~Isolated~Pull~Sit on seat in machine. Position padded lever on face. Position body so neck is in line with lever axis. Grasp handles for support.~Move head forward by flexing neck until chin touches upper chest. Return head by hyperextending neck and repeat.~None~https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTkZVpl9Bk5ejYrlNEIGAP14ghHL9oqzfUfmLOmyMXUr6Rfr6peGTj6oD6keA&amp;s~3~4770000
6~1~Lever Lateral Neck Flexion (plate loaded)~Lever (plate loaded) ~Auxiliary~Isolated~Pull~Sit on seat in machine with feet apart   . Position padded lever on side of head. Center body so neck is in line with lever axis. Grasp handles for support.~Move head down to side by laterally flexing neck. Return head to opposite side and repeat. Sit in machine backwards and continue with opposite side.~See all muscle used in Lateral Flexion:~https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTcJYw54sehytRmYQs0cQG860rdxgJ068jwVqCUn0TXE9eCw4LckN7LNNfysZA&amp;s~3~4510000
7~1~Lever Neck Flexion~Lever (selectorized) ~Basic or Auxiliary~Isolated~Pull~Sit on seat in machine. Position padded lever on face. Position body so neck is in line with lever axis. Grasp handles for support.~Move head forward by flexing neck until chin touches upper chest. Return head by hyperextending neck and repeat.~None~https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTNrNwC2VlHbBd9vkJL5z57NPSXBJbj6RCzclfGFJ0NI4a-9-4TOgV3iHivjQ&amp;s~6~1600000
8~1~Lever Lateral Neck Flexion~Lever (selectorized) ~Auxiliary~Isolated~Pull~Sit on seat in machine with feet apart. Position side of head on padded lever. Center body so neck is in line with lever axis. Grasp handles for support.~Move head down to side by laterally flexing neck. Return head to opposite side and repeat. Sit in machine backwards and continue with opposite side.~See all muscle used in Lateral Flexion:~https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTcJYw54sehytRmYQs0cQG860rdxgJ068jwVqCUn0TXE9eCw4LckN7LNNfysZA&amp;s~7~1290000
9~1~Weighted Lying Neck Flexion~Weighted ~Basic or Auxiliary~Isolated~Pull~Place folded towel on weight plate(s). Lie supine on bench, head extending off of end of bench. Place plates on forehead with towel placed in between for comfort.~Move head up by flexing neck until chin touches upper chest. Return by hyperextending neck and repeat.~Balance weight on back of head with both hands throughout movement. Weight plate(s) can be tilted slightly to higher point on head to keep resistance slightly more consistent throughout movement. Tilt weight forward slightly at bottom and back slightly at top. Also see Weighted Neck Flexion positioning body perpendicular on bench.~https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRaigUSxb9GI-QhAMhOsyr-0OPyyxZUW1tPW5DDuYaITcOTAOI5bvECcUB5f2Q&amp;s~9~580000
10~1~Weighted Neck Flexion~Weighted ~Basic or Auxiliary~Isolated~Pull~Place folded towel on weight plate. Lie supine perpendicular on bench with low back and hips extending off and feet on floor. Place weight and towel on forehead. Place plates on forehead with towel placed in between for comfort.~Move head up by flexing neck until chin touches upper chest. Return by hyperextending neck and repeat.~Balance weight on back of head with both hands throughout movement.Weight plate(s) can be tilted slightly to higher point on head to keep resistance slightly more consistent throughout movement. Tilt wei   ght forward slightly at bottom and back slightly at top. Also see Weighted Lying Neck Flexion lying on bench longwise.~https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRaigUSxb9GI-QhAMhOsyr-0OPyyxZUW1tPW5DDuYaITcOTAOI5bvECcUB5f2Q&amp;s~3~4920000
11~1~Weighted Lateral Neck Flexion~Weighted ~Auxiliary~Isolated~Pull~Place folded towel on weight plate. Lie on bench on side with knees and hips bent and arm hanging over edge. Position weight and towel on side of upper head. Hold weight on side of head with hand of upper arm. Place hand of lower arm on floor for support.~Move head up to side by laterally flexing neck. Lower head to opposite side and repeat. Lie on other side and continue.~See all muscle used in Lateral Flexion:~https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQJxriFFZQ8bHX8LVUkYMuxpI06bgwDQ3MqnjTEj4ONQzSa1oG6rtywG0w7vw&amp;s~5~2170000
12~1~Front Neck Bridge~Body Weight~Basic or Auxiliary~Isolated~Push &amp; Pull~Kneel on all fours on well cushioned mat. Place head on mat between hands. Rise and straighten knees. Fold hands behind low back or hips.~Roll back onto forehead until nose touches mat. Roll forward onto top of head until chin touches upper chest. Repeat.~Exercise involves neck flexors as well as neck extensors. See controversial exercises.~https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRrVbfnxz7ffyQtvg7aAHGGwNmlMnOiOzsh7JAgXMrCTG-8mNzCm9XEEpn6uw&amp;s~1~51800000
13~1~Wall Front Neck Bridge~Body Weight~Basic or Auxiliary~Isolated~Push &amp; Pull~Place small or folded cushioned mat on wall or column approximately chest height. With hands supporting mat on each side, stand back so feet are away from wall or column with body leaning forward. Place top of forehead on mat. Fold hands behind low back or hips.~Roll down onto forehead until nose touches mat. Roll up onto top of head until chin touches upper chest. Repeat.~Keep body somewhat straight bending spine and hips slightly as head rolls down. Exercise involves neck flexors as well as neck extensors. See controversial exercises.~https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRwzku2Ky090rGGxUTCgnLFCpZ7pqs_YKXo-5_4GCN2rtlFEYet93EBd69JFQ&amp;s~1~21700000
14~1~Wall Side Neck Bridge~Body Weight~Auxiliary~Isolated~Pull~Place small or folded cushioned mat on column or at end of wall approximately shoulder height. With hands supporting mat, stand with side toward mat. Step far to side so feet are away from wall or column forward. Place side of head on mat with shoulder extending over end of adjacent side of column or wall so body leans to side. Fold hands behind low back or hips.~Push side of head into mat and roll onto top of head moving body away from mat. Return to original position by rolling back down to side of head while bringing shoulder back over end of column or wall. Repeat.~Keep body somewhat straight allowing waist to bend outward away from mat slightly at end of lift. See all muscle used in Lateral Flexion:~https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSVdIZMd7lrWNx5-ekqaW31apDZfZVaBt9kC3ZDRcaZO07Zld7ayOfZc64MNOQ&amp;s~1~34600000
15~1~Neck Retraction Stretch~Stretch~~~~~~Neck retraction primarily consists of Cervical Flexion (spine) accompanied by subtle Thoracic Flexion (spine) and Neck Flexion (atlanto-occipital joint). Cervical spine has natural lordotic curvature (see diagram of spine). Much of the retraction motion is actually flattening or slight reversing the normal lordosis. The deep neck flexors perform majority of this movement. Slight neck Flexion at the atlanto-occipital joint also occurs to maintain forward head positioning. ~https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTmOvIoaNAnG-ZqZg4DHi55l3DB4s-8ZerETTx4yEOBUs5VcyrWxjnvuYqXSQ&amp;s~7~1040000
16~1~Neck Rotation Stretch~Stretch~~~~~~Head can be pulled toward back.~https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSw8Dc13eZ_PRGodLRdEm6APBgocLjM5ln90tF-rvHd_k-l3CywA7tNr3dQMJg&amp;s~3~6550000
17~1~Suspended Neck Flexion~Suspended~Basic or Auxiliary~Isolated~Pull~Place belt or strap around end of suspension trainer. Face away from suspension trainer with belt in hand. Place belt around head above ears and clamp belt snugly around head by tightly gripping ends close to back of mid-head. Step forward until suspension trainer is taut. Lean forward at angle against support of belt and suspension trainer by stepping back slightly while keeping head and body straight.~Increase angle of body by bowing head until chin touches upper chest. Lower angle of body by raising head. Repeat.~This exercise can be performed with belt looped on TRXⓇ style suspension trainer or adjustable length gymnastics rings. Throughout movement, keep body straight and maintain tight grip on belt against back of mid-head throughout movement. Use neck to pull belt rather than allowing hand to assist. Clamping belt higher up further from base of skull will permit torque throughout fuller range of motion, particularly range of motion nearer full flexion.~https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTU1BLLdH6jVPEYQ07vPi-N4TqwQ_trrMYtrL4KqX4ejTazka8elvQ6A1ZyOA&amp;s~4~3380000
18~1~Suspended Lateral Neck Flexion~Suspended~Auxiliary~Isolated~Pull~Place belt or strap around end of suspension trainer. Hold belt in hand and stand away from suspension trainer so it hangs to one side. Place belt around head above ears and clamp belt snugly around head by tightly gripping ends close to head above ear closest to suspension trainer. Step further away from suspension trainer until it is taut. Lean away at angle against support of belt and suspension trainer by positioning feet closer to side of suspension trainer while keeping head and body straight.~Lower angle of body by tilting head to side of suspension trainer. Increase angle of body by tilting head away from side of suspension trainer. Repeat and continue in opposite position.~This exercise can be performed with belt looped on TRXⓇ style suspension trainer or adjustable length gymnastics rings. Throughout movement, keep body straight and maintain tight grip on belt against side of head throughout movement. Use neck to pull belt rather than allowing hand to assist. ~https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTU1BLLdH6jVPEYQ07vPi-N4TqwQ_trrMYtrL4KqX4ejTazka8elvQ6A1ZyOA&amp;s~6~1400000
19~2~Cable Neck Extension~Cable ~Basic or Auxiliary~Isolated~Pull~Sit on bench facing pulley. Place neck in harness cable attachment. Place forearms on lower thighs for support.~Move head away from pulley by hyperextending neck. Return by bending neck forward until chin touches upper chest. Repeat.~No comment.~https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRYWw3o0vAQX5nbcx90WGvQgAtSGNsSCieUsHHupAv-gnJAf0Qor6v1lfGS7bM&amp;s~1~22700000
20~2~Cable Neck Extension (with belt)~Cable ~Basic or Auxiliary~Isolated~Pull~Sit on bench facing low pulley. Attach belt on low pulley cable by attaching carabiner on belt buckle. Place head in belt loop. With belt above ears, clamp belt snugly around head by tightly gripping ends close to forehead. Place other hand or forearm on lower thighs for support.~Pull head up and back by hyperextending neck. Return by bending neck forward until chin touches upper chest. Repeat.~Use neck to pull belt rather than allowing hand to assist. Keep clinched grip on belt against forehead throughout movement. Woven cotton or cloth belts tend to slip less, particularly on bald head. If belt slips from head, place small towel between belt and head.~https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTXwaasn3jBwNLjfBCvEef-CD8uKNlZigh2KkLa8_yt4OP7jYX3BnKhwrq6P1o&amp;s~1~18600000
21~2~Lever Neck Extension (plate loaded)~Lever (plate loaded) ~Basic or Auxiliary~Isolated~Pull~Sit on seat in machine. Place back of head under padded lever. Position body so neck is in line with lever axis. Grasp handles for support.~Move head back by hyperextending neck. Return by bending neck forward until chin touches upper chest. Repeat.~None~https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQL5pLIVcWgHD8ADoAaHIyJk0F8xaYWS_cFxFwXNPQMJ6ABpHNKp78jWiAEWg&amp;s~2~6930000
22~2~Lever Neck Extension~Lever (selectorized) ~~~~~~ None~https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTmhMVCQp8YFEdUAKKj-gvieXyqEHYZ6nuL-Sv9Xtv_Sip7BZhEMiTfmTdA-w&amp;s~2~9090000
23~2~Weighted Lying Neck Extension~Weighted ~Basic or Auxiliary~Isolated~Pull~Lie prone on bench with head extended off of end and folded towel and weight plate(s) on floor. With both hands, place plate(s) on back of head with towel placed in between for comfort.~Move head up by hyperextending neck up as high as possible. Return by bending neck down until chin touches upper chest. Repeat.~Balance weight on back of head with both hands throughout movement. Weight plate(s) can be tilted slightly to   higher point on head to keep resistance slightly more consistent throughout movement. Tilt weight forward slightly at top and back slightly at bottom. Also see same movement with body lying perpendicular to bench.~https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSrI7_40jk-HUt60YzAYEspi2_mTalS7q5p336ZxKAuMl__i_aDt0P8OhvYeA&amp;s~6~1530000
24~2~Weighted Neck Extension~Weighted ~Basic or Auxiliary~Isolated~Pull~Kneel on side of bench with weight plates on end of bench. With both hands, hold weight plate(s) cushioned with towel. Position upper body prone and perpendicular on bench with head and arms extending off of side. With both hands, place weight plate(s) on back of head with towel placed in between for comfort.~Move head up by hyperextending neck up as high as possible. Return by bending neck down until chin touches upper chest. Repeat.~Balance weight on back of head with both hands throughout movement. Weight plate(s) can be tilted slightly to higher point on head to keep resistance slightly more consistent throughout movement. Tilt weight slightly forward at top and back slightly at bottom. Also same see movement with body lying on bench.~https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSFVvIkU3BgtsJuLNJFZCJow8_U4ypNzLWc739N_5cwMINN4Z2xAsFFzxTzSw&amp;s~1~49800000
